0	-0.13784793115127955	-0.586711381505374
1	-0.13698087284291563	-0.5496341144056444
2	-0.13912003234767523	-0.6196368895495511
3	-0.1390713644724591	-0.6185533011159458
4	-0.13676883896949799	-0.5455399313556668
5	-0.13676746056864728	-0.5447627708401986
6	-0.13927194460566095	-0.6229463298748599
7	-0.14088212943796133	-0.654486542551306
8	-0.1399987286610981	-0.6379124043148887
9	-0.1368096196914581	-0.5335742833808063
10	-0.13720562786347582	-0.5623536294390257
11	-0.13827442934109227	-0.5990785868644685
12	-0.13850019104946823	-0.6049709504606573
13	-0.13682789083949412	-0.5360714739507588
14	-0.13749080849212592	-0.5744606797386645
15	-0.13721436604317488	-0.5627728295450243
16	-0.13758946941244063	-0.5974947004392127
17	-0.1390073887009967	-0.6171030400002724
18	-0.14006798860450917	-0.639242565463101
19	-0.1368196245193658	-0.5349939335533916
20	-0.13780527522184108	-0.5853660891989176
21	-0.13725947518763804	-0.5851396402364155
22	-0.13682563659044206	-0.5357848997832769
23	-0.14060582876533864	-0.6494370682269613
24	-0.13804324601024395	-0.5926227475872183
25	-0.13687813113263428	-0.541486493706186
26	-0.13915073105994735	-0.6203116866906172
27	-0.13677151166924847	-0.5366563383540955
28	-0.13752785521251198	-0.575855127987501
29	-0.13992901822460432	-0.6365413953926023
30	-0.1369763298471609	-0.5493215152342651
31	-0.13927450893128465	-0.6230017982694773
32	-0.13699404335989337	-0.5714187588092213
33	-0.1384335677538421	-0.6032492172028435
34	-0.13843607748196723	-0.6033135861183082
35	-0.1368201871022373	-0.5563273459823624
36	-0.1405158173821325	-0.6477445829871531
37	-0.1369940109234492	-0.5505216573474226
38	-0.14034856991273956	-0.6446562576966429
39	-0.1373346037128913	-0.5882808618247852
40	-0.13688517113646728	-0.563269547163251
41	-0.13739868253829868	-0.5907827301453371
42	-0.1382108758096727	-0.597362409212822
43	-0.1376784183428678	-0.5812010855251948
44	-0.13735018905297705	-0.568832879043055
45	-0.1374201906857987	-0.5915900868990783
46	-0.13749206474809053	-0.5745085491552536
47	-0.1367797813525726	-0.5340791783643009
48	-0.1372138789450979	-0.5627494719181646
49	-0.13710482357610898	-0.5778027568447706
50	-0.1377542510921221	-0.5837231537034026
51	-0.13751620142168075	-0.575420073787332
52	-0.13763260239651168	-0.5989042901890749
53	-0.13781819025211597	-0.585776335045253
54	-0.140378559835655	-0.6452241269306553
55	-0.13916713203313874	-0.6206694398896574
56	-0.14126696366843433	-0.6613466714182762
57	-0.14088953215608566	-0.6546156113937045
58	-0.13918033395149368	-0.6209559389923852
59	-0.13676549493043538	-0.5429987978488203
60	-81.80052391529671	-0.8885129181322947
61	-98.37629960586645	-0.5111119816537286
62	-74.06153943363759	-0.5841550347953031
63	-39.81193144593321	-0.7606250809463195
64	-22.42952152844134	-1.036328580572275
65	-105.2144883035049	-1.1011466639506355
66	-104.39606278003305	-1.1396378226178518
67	-113.52710860517695	-1.1393210408483239
68	-108.10039702042806	-1.1226383421775998
69	-109.41676260999452	-1.1224858779446933
70	-107.00307565237004	-1.1123046579682587
71	-103.23437912286178	-1.1115975135999925
72	-103.46219816211095	-1.124634408861658
73	-102.8258304940261	-1.1110466650861894
74	-104.84521415320683	-1.1230705092905293
75	-105.35880467677926	-1.1018527361015122
76	-105.80579691343259	-1.1173904335775793
77	-103.7238318857753	-1.1549440393738226
78	-104.2883261856592	-1.1103136624577976
79	-104.73883590808205	-1.1023711203323963
80	96.13796774544473	-0.916214333389917
81	95.66565533201603	-1.0339662997997732
82	-105.88220859571891	-1.150965520131908
83	-106.01696162663556	-1.1358545758974914
84	-107.92638384261618	-1.1118474481989606
85	-106.28194404557344	-1.1503225463551068
86	93.73388499108279	-1.0201633315585747
87	-115.78976036089819	-1.1108766922485447
88	-107.29165759872805	-1.1141186074999334
89	-128.18614007953335	-1.130354020693041
90	-105.45959297015838	-1.1029256845351432
91	-116.37410797129945	-1.122826284120422
92	-103.25579945637276	-1.1023002073140016
93	-107.04647015739025	-1.1033091990407453
94	-106.71691159753192	-1.1309110173572687
95	-123.5703851555181	-1.1276025608336604
96	95.83452099944721	-1.0982082265617248
97	-104.22663074634838	-1.1077534619473226
98	88.80661728567085	-0.9784282801028026
99	90.2054228223642	-0.9954907852218885
100	-117.09237185374681	-1.1145042064452062
101	-101.94308184703785	-1.1024829199040922
102	88.42178675489006	-0.9515888667848833
103	-103.28180558509187	-1.143256043442657
104	-103.59620718578991	-1.126530114505763
105	85.06625008684182	-0.9786152774187772
106	94.67291254716022	-0.9331667000670223
107	91.85148026311224	-0.9619373174764124
108	-108.4117981827545	-1.104086992818422
109	-107.44259825370094	-1.119429463599007
110	91.47359974669266	-1.0125587217630012
111	92.60669502465485	-0.9540647074895455
112	-109.4406252364649	-1.139172924077315
113	-109.73537848149805	-1.1076178251429745
114	92.02362128384242	-0.9431423603710662
115	91.86490093439377	-0.960105061288388
116	90.02192769031838	-0.9469536728534992
117	-104.45251663049885	-1.1154040056030143
118	94.39312625855828	-1.0148429741131328
119	95.4011382485886	-0.8995681304677277
120	95.36625639072541	-0.9403592074954803
121	95.25426774119413	-0.8597057492842104
122	93.8314290258417	-0.8445403390258115
123	92.76608604294454	-0.8852071959952089
124	-105.86125162305882	-1.1040575344246268
125	93.79714352840372	-0.8797225499918274
126	88.71608726172738	-0.8134439156696656
127	90.69017629971115	-0.8022382259465807
128	94.24915095378789	-0.7754024968117326
129	94.79862283420714	-0.821035292897759
130	95.04086769229113	-0.8325123594778912
131	95.7219348279036	-0.8623976565192372
132	92.71846238903792	-1.0367991022790017
133	93.20390292473613	-0.9052472619381233
134	93.80309744106087	-0.9873295568075635
135	93.49458175949324	-1.0655218344346633
136	92.30533612422775	-0.922769724949245
137	92.25381006960565	-1.0299934310883274
138	92.23224583580073	-1.051917325532424
139	94.73284520868617	-0.925635643212127
140	93.33410349932355	-0.9039436139766533
141	92.33920473709276	-0.8378578708816451
142	92.78871929001185	-0.8039317872377048
143	94.30724529686614	-0.8255674667303089
144	92.69525184348461	-0.9382652965894754
145	86.7297131951594	-1.0350840779002801
146	90.48375090036224	-0.9101400972106699
147	-112.55530038694461	-1.1047160620904315
148	86.95291378074933	-1.0472577937346619
149	76.51159698215346	-0.9543748091785024
150	77.43368714908308	-0.8846460753451678
151	81.61786095302014	-1.0675184437075926
152	-26.662459782241914	-0.6926323849921368
153	-27.03535108031555	-0.721737469570098
154	-117.86998749096492	-1.1116301665984583
155	-106.97039555487338	-1.1058191774383046
156	-107.03626725791177	-1.1086306020835905
157	-107.85200255743347	-1.1063020152057268
158	-108.26508500482122	-1.1062058117086229
159	-120.35690269314937	-1.1110901686437307
160	-109.04214199670217	-1.106289232171433
161	-103.39480646331121	-1.1028627403593265
162	-103.93444512422973	-1.1000486117417247
163	-103.21719608734182	-1.1048497072511578
164	-108.67334688281082	-1.117571420334944
165	-109.49986958058435	-1.1026627904393085
166	-107.26305038656885	-1.1019383266142546
167	-105.23127508476747	-1.1070666014738575
168	-104.26623514148679	-1.1131025167622655
169	-108.0428441760667	-1.1131521310921269
170	-110.7085563475824	-1.1022786173892025
171	-28.341038683023232	-0.9129078532606449
172	68.8333012430152	-0.9584003077196909
173	89.69860979707676	-0.9576225989562402
174	89.97887432812765	-1.0189858706369321
175	90.65842086304492	-0.7712687428208241
176	72.45737577587265	-0.9941216456514853
177	-107.12832067571095	-1.1059848218975463
178	94.5133838968378	-0.800974420432284
179	-106.96040295484009	-1.1293701057742762
180	93.78935734451632	-0.9330727187293267
181	94.73259031271078	-0.7933013018597076
182	92.59511787246046	-0.7941290586877013
183	92.62585411338122	-0.9202244988648585
184	-104.47273809762717	-1.1298826391416577
185	93.21515230513513	-0.9249859899291133
186	92.1524874097318	-0.9551500505418151
187	-105.27773115783438	-1.1116999190922436
188	-106.00983374731413	-1.1088140376045683
189	-105.5478654685476	-1.1160726612770724
190	-106.48701914352482	-1.1449954047804376
191	-106.55880186149535	-1.1402035250726366
192	-105.66402450699039	-1.1005544246970616
193	-106.83167528738787	-1.1349767844871383
194	-105.88177259040043	-1.1337431985744009
195	-106.0021393326872	-1.1087878749415814
196	-106.72366345345479	-1.1046390172915883
197	-106.3101368188041	-1.1058996683615168
198	-106.14810279760445	-1.1027712167873729
199	-105.46498488080066	-1.127200033066825
200	-105.598962571546	-1.1129639455387914
201	-105.78749419136538	-1.1027897235681154
202	-106.04992693589904	-1.1084665947954577
203	-106.15616277577504	-1.122233035389331
204	-105.93133829106537	-1.1136365538005775
205	-106.75809229284197	-1.1318201218278654
206	-105.8388473271245	-1.1307456499564579
207	-105.90493564439099	-1.1353646726399291
208	-105.90838823049828	-1.1224408146374578
209	-106.30710491096062	-1.1251457644427163
210	-105.9996392185521	-1.1323775935905525
211	-105.91483188962734	-1.1182799350812578
212	-105.8386057776304	-1.1342750381809872
213	-106.21438324762367	-1.1172488915975174
214	-105.956305936435	-1.1358546367989648
215	-105.70596968971851	-1.1425646000243062
216	90.49170158295016	-1.0908099490424745
217	90.71702214533109	-1.0190824077060017
218	91.05292056244255	-0.8392882013142643
219	91.14888747405305	-0.9629760736835725
220	90.96229715878519	-1.0508959132918734
221	91.62209562875634	-0.761126950610532
222	91.19204116463182	-0.8806394849635876
223	90.91848911445913	-0.9715369688523876
224	90.8225770505845	-0.8694504141855334
225	90.9493722231069	-0.9525073653199447
226	90.6962620316185	-1.0004742462544602
227	90.90499188893874	-0.9864141889199177
228	90.85936522230385	-0.9196090188688316
229	90.67096633272459	-1.0005658732545017
230	90.68223122448876	-0.8525202825759519
